delta,delta_status,N,L_case,N_need,purity_p,success_s,capacity_c,spectra_S,P60_hours,wrong_routine_commitments,cost_slots,missed_rare_penalty,p60_usable_nights_needed,spectra_per_month_first,p60_nights_per_month_first,rubin_on_sky_nights_per_month_first,return_month_R,months_after_R,completion_month,months_aggregate_Ubar,binding_first_month
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,0.93,8,14848,7424.0,1039,14848,+100 slots per missed rare event (M UNDEMONSTRATED),1856,180.0,22.5,20.0,2027-09,99,2035-11,98.84,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,0.93,10,14863,7431.5,1040,14863,+100 slots per missed rare event (M UNDEMONSTRATED),1487,207.5,20.8,20.7,2026-10,81,2033-06,79.15,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,0.93,10,14863,7431.5,1040,14863,+100 slots per missed rare event (M UNDEMONSTRATED),1487,185.0,18.5,20.0,2026-11,81,2033-07,79.15,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,0.93,10,14863,7431.5,1040,14863,+100 slots per missed rare event (M UNDEMONSTRATED),1487,122.5,12.2,20.7,2026-12,80,2033-07,79.15,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,0.93,10,14863,7431.5,1040,14863,+100 slots per missed rare event (M UNDEMONSTRATED),1487,105.0,10.5,20.7,2027-01,80,2033-08,79.15,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,0.93,10,14863,7431.5,1040,14863,+100 slots per missed rare event (M UNDEMONSTRATED),1487,131.6,13.2,18.7,2027-02,79,2033-08,79.15,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,0.93,10,14863,7431.5,1040,14863,+100 slots per missed rare event (M UNDEMONSTRATED),1487,92.5,9.2,20.7,2027-03,79,2033-09,79.15,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,0.93,10,14863,7431.5,1040,14863,+100 slots per missed rare event (M UNDEMONSTRATED),1487,210.0,21.0,20.0,2027-04,78,2033-09,79.15,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,0.93,10,14863,7431.5,1040,14863,+100 slots per missed rare event (M UNDEMONSTRATED),1487,230.0,23.0,20.7,2027-05,78,2033-10,79.15,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,0.93,10,14863,7431.5,1040,14863,+100 slots per missed rare event (M UNDEMONSTRATED),1487,252.5,25.2,20.0,2027-06,78,2033-11,79.15,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,0.93,10,14863,7431.5,1040,14863,+100 slots per missed rare event (M UNDEMONSTRATED),1487,257.5,25.7,20.7,2027-07,80,2034-02,79.15,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,0.93,10,14863,7431.5,1040,14863,+100 slots per missed rare event (M UNDEMONSTRATED),1487,232.5,23.2,20.7,2027-08,81,2034-04,79.15,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,0.93,10,14863,7431.5,1040,14863,+100 slots per missed rare event (M UNDEMONSTRATED),1487,225.0,22.5,20.0,2027-09,81,2034-05,79.15,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,0.93,10,14848,7424.0,1039,14848,+100 slots per missed rare event (M UNDEMONSTRATED),1485,207.5,20.8,20.7,2026-10,81,2033-06,79.07,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,0.93,10,14848,7424.0,1039,14848,+100 slots per missed rare event (M UNDEMONSTRATED),1485,185.0,18.5,20.0,2026-11,81,2033-07,79.07,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,0.93,10,14848,7424.0,1039,14848,+100 slots per missed rare event (M UNDEMONSTRATED),1485,122.5,12.2,20.7,2026-12,80,2033-07,79.07,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,0.93,10,14848,7424.0,1039,14848,+100 slots per missed rare event (M UNDEMONSTRATED),1485,105.0,10.5,20.7,2027-01,80,2033-08,79.07,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,0.93,10,14848,7424.0,1039,14848,+100 slots per missed rare event (M UNDEMONSTRATED),1485,131.6,13.2,18.7,2027-02,79,2033-08,79.07,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,0.93,10,14848,7424.0,1039,14848,+100 slots per missed rare event (M UNDEMONSTRATED),1485,92.5,9.2,20.7,2027-03,79,2033-09,79.07,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,0.93,10,14848,7424.0,1039,14848,+100 slots per missed rare event (M UNDEMONSTRATED),1485,210.0,21.0,20.0,2027-04,78,2033-09,79.07,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,0.93,10,14848,7424.0,1039,14848,+100 slots per missed rare event (M UNDEMONSTRATED),1485,230.0,23.0,20.7,2027-05,78,2033-10,79.07,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,0.93,10,14848,7424.0,1039,14848,+100 slots per missed rare event (M UNDEMONSTRATED),1485,252.5,25.2,20.0,2027-06,78,2033-11,79.07,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,0.93,10,14848,7424.0,1039,14848,+100 slots per missed rare event (M UNDEMONSTRATED),1485,257.5,25.7,20.7,2027-07,79,2034-01,79.07,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,0.93,10,14848,7424.0,1039,14848,+100 slots per missed rare event (M UNDEMONSTRATED),1485,232.5,23.2,20.7,2027-08,81,2034-04,79.07,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,0.93,10,14848,7424.0,1039,14848,+100 slots per missed rare event (M UNDEMONSTRATED),1485,225.0,22.5,20.0,2027-09,81,2034-05,79.07,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,4.5,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),3072,93.4,20.8,20.7,2026-10,>120,,163.58,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,4.5,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),3072,83.3,18.5,20.0,2026-11,>120,,163.58,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,4.5,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),3072,55.1,12.2,20.7,2026-12,>120,,163.58,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,4.5,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),3072,47.3,10.5,20.7,2027-01,>120,,163.58,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,4.5,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),3072,59.2,13.2,18.7,2027-02,>120,,163.58,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,4.5,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),3072,41.6,9.2,20.7,2027-03,>120,,163.58,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,4.5,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),3072,94.5,21.0,20.0,2027-04,>120,,163.58,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,4.5,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),3072,103.5,23.0,20.7,2027-05,>120,,163.58,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,4.5,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),3072,113.6,25.2,20.0,2027-06,>120,,163.58,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,4.5,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),3072,115.9,25.7,20.7,2027-07,>120,,163.58,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,4.5,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),3072,104.6,23.2,20.7,2027-08,>120,,163.58,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,4.5,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),3072,101.2,22.5,20.0,2027-09,>120,,163.58,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,4.5,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),3069,93.4,20.8,20.7,2026-10,>120,,163.42,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,4.5,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),3069,83.3,18.5,20.0,2026-11,>120,,163.42,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,4.5,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),3069,55.1,12.2,20.7,2026-12,>120,,163.42,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,4.5,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),3069,47.3,10.5,20.7,2027-01,>120,,163.42,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,4.5,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),3069,59.2,13.2,18.7,2027-02,>120,,163.42,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,4.5,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),3069,41.6,9.2,20.7,2027-03,>120,,163.42,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,4.5,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),3069,94.5,21.0,20.0,2027-04,>120,,163.42,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,4.5,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),3069,103.5,23.0,20.7,2027-05,>120,,163.42,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,4.5,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),3069,113.6,25.2,20.0,2027-06,>120,,163.42,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,4.5,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),3069,115.9,25.7,20.7,2027-07,>120,,163.42,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,4.5,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),3069,104.6,23.2,20.7,2027-08,>120,,163.42,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,4.5,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),3069,101.2,22.5,20.0,2027-09,>120,,163.42,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,8,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),1728,166.0,20.8,20.7,2026-10,93,2034-06,92.02,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,8,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),1728,148.0,18.5,20.0,2026-11,93,2034-07,92.02,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,8,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),1728,98.0,12.2,20.7,2026-12,93,2034-08,92.02,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,8,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),1728,84.0,10.5,20.7,2027-01,92,2034-08,92.02,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,8,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),1728,105.2,13.2,18.7,2027-02,92,2034-09,92.02,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,8,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),1728,74.0,9.2,20.7,2027-03,92,2034-10,92.02,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,8,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),1728,168.0,21.0,20.0,2027-04,91,2034-10,92.02,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,8,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),1728,184.0,23.0,20.7,2027-05,91,2034-11,92.02,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,8,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),1728,202.0,25.2,20.0,2027-06,92,2035-01,92.02,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,8,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),1728,206.0,25.7,20.7,2027-07,93,2035-03,92.02,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,8,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),1728,186.0,23.2,20.7,2027-08,93,2035-04,92.02,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,8,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),1728,180.0,22.5,20.0,2027-09,93,2035-05,92.02,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,8,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),1727,166.0,20.8,20.7,2026-10,93,2034-06,91.92,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,8,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),1727,148.0,18.5,20.0,2026-11,93,2034-07,91.92,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,8,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),1727,98.0,12.2,20.7,2026-12,93,2034-08,91.92,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,8,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),1727,84.0,10.5,20.7,2027-01,92,2034-08,91.92,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,8,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),1727,105.2,13.2,18.7,2027-02,92,2034-09,91.92,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,8,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),1727,74.0,9.2,20.7,2027-03,91,2034-09,91.92,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,8,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),1727,168.0,21.0,20.0,2027-04,91,2034-10,91.92,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,8,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),1727,184.0,23.0,20.7,2027-05,91,2034-11,91.92,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,8,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),1727,202.0,25.2,20.0,2027-06,92,2035-01,91.92,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,8,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),1727,206.0,25.7,20.7,2027-07,93,2035-03,91.92,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,8,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),1727,186.0,23.2,20.7,2027-08,93,2035-04,91.92,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,8,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),1727,180.0,22.5,20.0,2027-09,93,2035-05,91.92,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,10,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),1383,207.5,20.8,20.7,2026-10,74,2032-11,73.61,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,10,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),1383,185.0,18.5,20.0,2026-11,74,2032-12,73.61,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,10,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),1383,122.5,12.2,20.7,2026-12,75,2033-02,73.61,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,10,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),1383,105.0,10.5,20.7,2027-01,75,2033-03,73.61,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,10,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),1383,131.6,13.2,18.7,2027-02,75,2033-04,73.61,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,10,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),1383,92.5,9.2,20.7,2027-03,75,2033-05,73.61,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,10,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),1383,210.0,21.0,20.0,2027-04,74,2033-05,73.61,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,10,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),1383,230.0,23.0,20.7,2027-05,74,2033-06,73.61,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,10,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),1383,252.5,25.2,20.0,2027-06,74,2033-07,73.61,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,10,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),1383,257.5,25.7,20.7,2027-07,74,2033-08,73.61,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,10,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),1383,232.5,23.2,20.7,2027-08,74,2033-09,73.61,capacity
0.018,prior,12855,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),12855,0.93,1.0,10,13823,6911.5,968,13823,+100 slots per missed rare event (M UNDEMONSTRATED),1383,225.0,22.5,20.0,2027-09,74,2033-10,73.61,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,10,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),1381,207.5,20.8,20.7,2026-10,74,2032-11,73.54,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,10,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),1381,185.0,18.5,20.0,2026-11,74,2032-12,73.54,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,10,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),1381,122.5,12.2,20.7,2026-12,75,2033-02,73.54,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,10,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),1381,105.0,10.5,20.7,2027-01,75,2033-03,73.54,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,10,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),1381,131.6,13.2,18.7,2027-02,75,2033-04,73.54,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,10,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),1381,92.5,9.2,20.7,2027-03,74,2033-04,73.54,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,10,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),1381,210.0,21.0,20.0,2027-04,74,2033-05,73.54,capacity
0.018,prior,12855,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",12842,0.93,1.0,10,13809,6904.5,967,13809,+100 slots per missed rare event (M UNDEMONSTRATED),1381,230.0,23.0,20.7,2027-05,74,2033-06,73.54,capacity
